
Timestamp,Day_of_the_week,Zone_ID,Occupancy_Count,Noise_Level,Temperature,Humidity,Air_Quality,Light_Level,Device_Usage_Count,WiFi_Speed,Total_Power_Consumption
2026-04-14 16:49,Tuesday,zone3,24,40.2,21.7,44.7,768,295,16,166.7,1267
2026-04-14 16:54,Tuesday,zone4,14,31.7,19.4,44.8,584,233,2,101.8,475
2026-04-14 17:00,Tuesday,zone1,41,45.7,19.6,45.3,954,381,18,147.6,1504
2026-04-14 17:05,Tuesday,zone2,28,40.6,19.8,41.6,787,329,18,108.3,1413
2026-04-14 17:10,Tuesday,zone3,18,37.6,19.7,42.1,724,286,12,174.7,1040
2026-04-14 17:16,Tuesday,zone4,13,34.0,21.0,43.9,516,248,3,99.4,537
2026-04-14 17:21,Tuesday,zone1,18,30.8,19.9,40.7,586,390,11,153.9,1094
2026-04-14 17:27,Tuesday,zone2,14,34.1,21.8,42.3,674,349,9,133.2,941
2026-04-14 17:32,Tuesday,zone3,16,30.2,20.5,40.9,739,285,12,173.6,1033
2026-04-14 17:38,Tuesday,zone4,10,36.9,21.3,43.8,637,234,1,98.1,414
2026-04-14 17:43,Tuesday,zone1,21,40.1,21.5,47.0,745,367,13,157.3,1180
2026-04-14 17:49,Tuesday,zone2,13,31.3,19.8,40.8,536,320,7,146.5,809
2026-04-14 17:54,Tuesday,zone3,10,38.1,20.8,39.4,626,290,8,182.6,820
2026-04-14 18:00,Tuesday,zone4,5,38.3,20.5,37.2,546,236,1,96.8,401
2026-04-15 09:00,Wednesday,zone1,8,36.1,20.9,42.9,650,378,6,170.2,802
2026-04-15 09:05,Wednesday,zone2,6,32.2,20.8,41.0,624,310,4,133.9,628
2026-04-15 09:10,Wednesday,zone3,1,36.2,20.2,43.4,544,270,1,197.7,423
2026-04-15 09:16,Wednesday,zone4,4,32.3,20.9,43.0,419,218,2,91.3,430
2026-04-15 09:21,Wednesday,zone1,0,38.6,20.2,40.7,473,363,0,171.9,463
2026-04-15 09:27,Wednesday,zone2,9,38.2,19.6,39.0,606,319,5,142.0,696
2026-04-15 09:32,Wednesday,zone3,10,32.6,20.8,41.6,557,247,9,186.9,827
2026-04-15 09:38,Wednesday,zone4,13,37.4,20.5,40.1,587,231,2,95.0,470
2026-04-15 09:43,Wednesday,zone1,18,33.3,21.2,45.1,627,377,5,176.5,781
2026-04-15 09:49,Wednesday,zone2,16,35.5,20.7,44.9,603,321,11,124.7,1019
2026-04-15 09:54,Wednesday,zone3,6,33.0,20.2,44.4,532,265,1,208.0,433
2026-04-15 10:00,Wednesday,zone4,2,33.4,21.4,40.2,430,215,2,89.0,421
2026-04-15 10:05,Wednesday,zone1,14,31.0,20.9,42.0,672,359,7,166.9,851
2026-04-15 10:10,Wednesday,zone2,3,33.8,20.7,38.6,539,328,0,147.8,437
2026-04-15 10:16,Wednesday,zone3,19,31.1,20.9,41.9,659,285,14,170.5,1142
2026-04-15 10:21,Wednesday,zone4,1,30.3,20.0,41.4,472,215,3,100.5,468
2026-04-15 10:27,Wednesday,zone1,20,35.8,20.3,43.8,716,369,10,160.5,1029
2026-04-15 10:32,Wednesday,zone2,6,34.6,20.3,41.9,551,314,4,128.7,632
2026-04-15 10:38,Wednesday,zone3,21,47.8,21.1,41.9,647,292,15,159.8,1205
2026-04-15 10:43,Wednesday,zone4,11,37.5,20.5,41.5,609,234,2,89.3,467
2026-04-15 10:49,Wednesday,zone1,24,44.9,21.7,42.8,772,384,12,161.9,1156
2026-04-15 10:54,Wednesday,zone2,15,37.9,20.2,40.8,646,327,11,126.2,1022
2026-04-15 11:00,Wednesday,zone3,23,49.4,21.6,39.5,704,315,17,178.1,1334
2026-04-15 11:05,Wednesday,zone4,14,39.9,20.8,42.7,641,252,4,91.5,594
2026-04-15 11:10,Wednesday,zone1,46,47.1,22.2,48.7,965,391,20,149.9,1629
2026-04-15 11:16,Wednesday,zone2,35,43.2,20.4,44.4,871,339,26,100.8,1844
2026-04-15 11:21,Wednesday,zone3,22,43.6,19.8,47.4,817,279,21,152.4,1495
2026-04-15 11:27,Wednesday,zone4,22,45.0,20.7,44.6,662,247,6,96.4,713
2026-04-15 11:32,Wednesday,zone1,48,47.7,21.4,47.8,1040,402,25,127.3,1896
2026-04-15 11:38,Wednesday,zone2,36,42.9,20.7,44.1,917,345,23,100.9,1703
2026-04-15 11:43,Wednesday,zone3,31,44.3,20.8,47.0,874,292,25,154.8,1735
2026-04-15 11:49,Wednesday,zone4,32,40.0,20.9,46.1,805,271,11,90.3,1017
2026-04-15 11:54,Wednesday,zone1,68,57.9,22.1,49.6,1263,415,34,114.2,2419
2026-04-15 12:00,Wednesday,zone2,38,49.1,20.3,46.2,951,349,23,102.9,1713
2026-04-15 12:05,Wednesday,zone3,45,44.8,21.2,46.6,989,325,35,130.0,2310
2026-04-15 12:10,Wednesday,zone4,28,46.9,21.4,46.3,829,248,11,77.9,982
2026-04-15 12:16,Wednesday,zone1,54,52.0,21.6,45.4,1133,414,26,133.1,1976
2026-04-15 12:21,Wednesday,zone2,54,53.3,21.4,48.8,1121,360,31,72.8,2172
2026-04-15 12:27,Wednesday,zone3,50,48.1,21.5,46.0,1027,314,43,109.0,2714
2026-04-15 12:32,Wednesday,zone4,33,45.2,20.5,47.4,864,279,8,75.0,878
2026-04-15 12:38,Wednesday,zone1,82,67.2,23.2,51.6,1495,430,41,98.3,2826
2026-04-15 12:43,Wednesday,zone2,58,55.5,21.9,49.3,1144,386,40,61.3,2660
2026-04-15 12:49,Wednesday,zone3,50,47.5,21.2,46.0,1076,316,42,109.5,2666
2026-04-15 12:54,Wednesday,zone4,39,43.5,20.7,46.1,893,282,10,85.9,999
2026-04-15 13:00,Wednesday,zone1,95,62.1,23.3,51.7,1576,433,49,78.9,3268
2026-04-15 13:05,Wednesday,zone2,67,58.1,22.9,49.1,1190,386,42,63.5,2787
2026-04-15 13:10,Wednesday,zone3,56,53.1,21.5,50.8,1129,345,45,111.9,2863
2026-04-15 13:16,Wednesday,zone4,51,58.6,21.4,48.3,1046,264,15,71.6,1267
2026-04-15 13:21,Wednesday,zone1,97,65.2,23.5,53.3,1570,433,50,96.4,3324
2026-04-15 13:27,Wednesday,zone2,80,58.1,22.1,53.1,1405,396,49,51.1,3186
2026-04-15 13:32,Wednesday,zone3,55,58.8,20.8,49.5,998,335,47,104.6,2950
2026-04-15 13:38,Wednesday,zone4,41,45.5,21.2,45.7,921,265,14,71.9,1188
2026-04-15 13:43,Wednesday,zone1,93,65.6,22.5,51.1,1541,431,49,75.0,3260
2026-04-15 13:49,Wednesday,zone2,80,55.1,22.2,52.6,1371,375,49,51.7,3165
2026-04-15 13:54,Wednesday,zone3,52,55.3,21.6,52.2,1139,338,43,116.8,2744
2026-04-15 14:00,Wednesday,zone4,49,47.8,22.1,46.8,1015,270,16,70.4,1317
2026-04-15 14:05,Wednesday,zone1,95,63.0,22.4,52.6,1617,450,50,78.7,3335
2026-04-15 14:10,Wednesday,zone2,78,53.8,21.7,49.4,1492,384,46,53.7,3018
2026-04-15 14:16,Wednesday,zone3,58,58.6,21.0,49.4,1188,323,46,114.4,2897
2026-04-15 14:21,Wednesday,zone4,44,40.2,20.2,47.0,1074,291,13,72.2,1173
2026-04-15 14:27,Wednesday,zone1,96,69.2,23.2,56.1,1526,434,49,82.1,3272
2026-04-15 14:32,Wednesday,zone2,66,50.4,21.7,54.1,1103,377,37,75.1,2525
2026-04-15 14:38,Wednesday,zone3,66,55.6,22.3,48.2,1238,325,50,92.3,3123
2026-04-15 14:43,Wednesday,zone4,51,51.6,21.6,46.7,1003,296,19,64.3,1499
2026-04-15 14:49,Wednesday,zone1,100,65.3,22.5,56.2,1658,417,50,77.3,3317
2026-04-15 14:54,Wednesday,zone2,73,54.6,21.4,46.9,1389,374,46,61.1,2993
2026-04-15 15:00,Wednesday,zone3,53,51.9,20.9,43.9,1067,310,42,115.8,2669
2026-04-15 15:05,Wednesday,zone4,41,49.5,21.8,47.1,943,282,14,67.1,1205
2026-04-15 15:10,Wednesday,zone1,88,68.3,22.4,48.7,1538,429,47,91.8,3143
2026-04-15 15:16,Wednesday,zone2,58,58.9,21.3,48.3,1069,372,37,70.4,2496
2026-04-15 15:21,Wednesday,zone3,52,50.5,21.1,45.5,1082,310,43,111.4,2716
2026-04-15 15:27,Wednesday,zone4,41,44.1,20.7,46.2,910,258,15,77.4,1231
2026-04-15 15:32,Wednesday,zone1,71,55.0,21.8,50.1,1299,407,33,110.9,2370
2026-04-15 15:38,Wednesday,zone2,60,50.4,21.8,51.7,1203,372,38,69.9,2552
2026-04-15 15:43,Wednesday,zone3,36,49.0,21.5,45.6,893,316,30,138.8,2024
2026-04-15 15:49,Wednesday,zone4,26,40.7,20.0,41.8,812,251,11,79.3,979
2026-04-15 15:54,Wednesday,zone1,63,51.6,22.0,47.0,1254,404,30,119.8,2193
2026-04-15 16:00,Wednesday,zone2,47,40.2,21.0,46.3,1089,321,29,86.6,2012
2026-04-15 16:05,Wednesday,zone3,36,45.9,20.6,44.4,849,298,32,136.5,2106
2026-04-15 16:10,Wednesday,zone4,20,35.6,19.8,43.8,744,257,8,79.7,817
2026-04-15 16:16,Wednesday,zone1,57,54.6,22.5,47.9,1078,393,30,123.0,2164
2026-04-15 16:21,Wednesday,zone2,40,40.7,21.0,46.0,977,351,20,107.2,1571
2026-04-15 16:27,Wednesday,zone3,19,32.9,19.8,38.7,619,290,19,160.8,1397
2026-04-15 16:32,Wednesday,zone4,28,45.5,21.5,44.5,752,239,10,83.3,923
2026-04-15 16:38,Wednesday,zone1,46,43.5,21.0,44.2,1014,373,24,129.9,1811
2026-04-15 16:43,Wednesday,zone2,35,42.3,20.7,43.5,897,307,21,104.0,1562
2026-04-15 16:49,Wednesday,zone3,21,47.1,20.8,42.0,676,286,20,159.0,1449
2026-04-15 16:54,Wednesday,zone4,26,47.8,21.3,41.1,784,257,9,86.3,885
2026-04-15 17:00,Wednesday,zone1,37,47.9,21.4,45.5,845,384,16,144.4,1395
2026-04-15 17:05,Wednesday,zone2,28,42.7,20.7,44.9,851,323,17,119.3,1357
2026-04-15 17:10,Wednesday,zone3,13,31.8,20.2,46.4,503,301,13,166.3,1090
2026-04-15 17:16,Wednesday,zone4,20,33.9,21.4,43.5,670,240,7,86.0,750
2026-04-15 17:21,Wednesday,zone1,25,40.1,19.9,45.3,756,380,9,156.7,1005
2026-04-15 17:27,Wednesday,zone2,27,49.3,21.0,42.4,845,337,15,121.5,1268
2026-04-15 17:32,Wednesday,zone3,16,39.9,20.5,41.3,677,272,16,172.0,1220
2026-04-15 17:38,Wednesday,zone4,18,34.6,21.2,44.1,615,222,3,97.0,526
2026-04-15 17:43,Wednesday,zone1,25,44.8,20.9,41.8,837,389,12,160.1,1164
2026-04-15 17:49,Wednesday,zone2,8,38.1,20.1,39.3,527,316,7,141.1,790
2026-04-15 17:54,Wednesday,zone3,9,36.5,20.4,39.7,556,290,12,166.5,1017
2026-04-15 18:00,Wednesday,zone4,10,31.5,19.6,40.9,577,244,3,84.8,524
2026-04-16 09:00,Thursday,zone1,0,36.0,19.6,35.8,525,378,0,170.1,478
2026-04-16 09:05,Thursday,zone2,9,39.4,20.3,41.7,529,314,6,133.5,741
2026-04-16 09:10,Thursday,zone3,1,38.1,20.5,40.7,435,283,1,202.7,436
2026-04-16 09:16,Thursday,zone4,6,30.4,20.3,38.6,512,226,2,99.7,444
2026-04-16 09:21,Thursday,zone1,10,31.0,21.4,38.1,545,355,4,173.4,685
2026-04-16 09:27,Thursday,zone2,11,36.1,20.0,41.0,682,321,5,138.5,704
2026-04-16 09:32,Thursday,zone3,7,39.4,20.7,39.4,475,262,7,186.4,733
2026-04-16 09:38,Thursday,zone4,0,34.4,19.3,38.7,427,231,4,86.9,531
2026-04-16 09:43,Thursday,zone1,15,36.7,19.7,41.0,766,373,9,159.5,968
2026-04-16 09:49,Thursday,zone2,24,45.7,20.4,44.4,672,326,13,122.8,1148
2026-04-16 09:54,Thursday,zone3,14,39.5,21.1,38.9,662,263,11,168.5,955
2026-04-16 10:00,Thursday,zone4,10,32.9,21.0,41.3,503,226,0,97.6,356
2026-04-16 10:05,Thursday,zone1,7,31.8,21.4,43.6,568,367,1,180.2,538
2026-04-16 10:10,Thursday,zone2,14,37.3,20.3,42.1,604,332,8,131.7,874
2026-04-16 10:16,Thursday,zone3,7,39.1,20.6,41.6,571,284,7,189.8,755
2026-04-16 10:21,Thursday,zone4,8,32.9,20.4,38.2,576,236,1,104.7,410
2026-04-16 10:27,Thursday,zone1,20,39.0,19.4,37.6,631,384,13,154.7,1194
2026-04-16 10:32,Thursday,zone2,26,43.2,21.0,42.0,818,335,13,128.0,1163
2026-04-16 10:38,Thursday,zone3,19,39.4,21.1,41.1,645,290,15,166.7,1197
2026-04-16 10:43,Thursday,zone4,13,39.8,20.4,46.3,611,259,7,84.1,748
2026-04-16 10:49,Thursday,zone1,25,47.6,20.4,42.9,697,375,16,149.5,1350
2026-04-16 10:54,Thursday,zone2,26,43.8,20.5,42.9,766,343,19,113.6,1471
2026-04-16 11:00,Thursday,zone3,15,32.6,20.5,41.2,593,269,13,169.4,1064
2026-04-16 11:05,Thursday,zone4,17,31.7,20.6,41.8,670,234,6,90.9,685
2026-04-16 11:10,Thursday,zone1,43,46.0,20.6,45.3,964,396,21,142.3,1675
2026-04-16 11:16,Thursday,zone2,41,45.5,21.1,47.6,1006,338,25,102.9,1811
2026-04-16 11:21,Thursday,zone3,26,48.6,20.7,42.3,715,304,24,144.8,1682
2026-04-16 11:27,Thursday,zone4,20,32.3,19.4,41.9,599,257,10,75.2,917
2026-04-16 11:32,Thursday,zone1,31,45.2,20.4,43.2,793,398,15,159.6,1341
2026-04-16 11:38,Thursday,zone2,34,47.3,20.2,42.3,854,370,20,121.3,1572
2026-04-16 11:43,Thursday,zone3,30,46.3,21.1,44.9,827,299,24,148.4,1689
2026-04-16 11:49,Thursday,zone4,31,42.3,20.4,42.3,801,253,7,83.6,796
2026-04-16 11:54,Thursday,zone1,55,50.3,21.7,46.7,1093,409,28,128.3,2074
2026-04-16 12:00,Thursday,zone2,49,47.8,21.0,47.5,1096,367,26,102.6,1914
2026-04-16 12:05,Thursday,zone3,38,47.1,21.4,45.9,820,302,30,144.3,2016
2026-04-16 12:10,Thursday,zone4,31,44.7,20.6,46.9,796,271,10,83.9,964
2026-04-16 12:16,Thursday,zone1,62,54.8,21.4,50.6,1187,404,31,118.2,2240
2026-04-16 12:21,Thursday,zone2,56,55.0,21.9,48.7,1002,377,36,74.6,2445
2026-04-16 12:27,Thursday,zone3,42,43.8,21.2,50.9,935,318,30,137.8,2044
2026-04-16 12:32,Thursday,zone4,44,44.3,20.9,46.3,927,251,10,81.7,983
2026-04-16 12:38,Thursday,zone1,78,53.2,23.4,50.9,1379,422,39,101.0,2706
2026-04-16 12:43,Thursday,zone2,66,60.0,21.9,50.5,1228,363,41,70.9,2711
2026-04-16 12:49,Thursday,zone3,52,54.8,21.1,48.3,1007,328,45,107.5,2834
2026-04-16 12:54,Thursday,zone4,36,42.3,21.4,48.7,895,268,13,71.2,1126
2026-04-16 13:00,Thursday,zone1,91,62.5,22.2,51.4,1552,412,44,94.8,2985
2026-04-16 13:05,Thursday,zone2,74,54.3,21.3,57.1,1425,378,46,61.6,3000
2026-04-16 13:10,Thursday,zone3,51,57.9,21.4,49.4,1077,317,41,123.8,2620
2026-04-16 13:16,Thursday,zone4,45,43.7,21.7,46.2,828,287,17,67.5,1372
2026-04-16 13:21,Thursday,zone1,95,61.8,22.9,55.6,1623,450,48,78.9,3235
2026-04-16 13:27,Thursday,zone2,81,68.6,22.5,54.1,1454,383,48,64.4,3126
2026-04-16 13:32,Thursday,zone3,70,55.0,22.1,49.0,1265,316,50,97.6,3126
2026-04-16 13:38,Thursday,zone4,46,45.9,21.7,48.2,963,278,12,71.1,1116
2026-04-16 13:43,Thursday,zone1,97,64.2,23.0,58.9,1558,426,49,87.5,3267
2026-04-16 13:49,Thursday,zone2,76,58.4,22.1,55.8,1350,380,47,59.7,3058
2026-04-16 13:54,Thursday,zone3,60,54.6,21.3,50.2,1192,343,44,108.2,2823
2026-04-16 14:00,Thursday,zone4,58,56.8,21.7,51.4,1111,275,18,57.3,1449
2026-04-16 14:05,Thursday,zone1,100,65.1,23.0,52.8,1555,444,49,87.9,3294
2026-04-16 14:10,Thursday,zone2,77,55.2,22.1,52.1,1348,387,48,62.6,3118
2026-04-16 14:16,Thursday,zone3,58,54.9,21.4,50.8,1183,317,46,108.9,2891
2026-04-16 14:21,Thursday,zone4,52,53.2,21.0,48.6,1197,270,15,73.9,1276
2026-04-16 14:27,Thursday,zone1,93,68.0,21.7,57.6,1572,423,49,79.0,3252
2026-04-16 14:32,Thursday,zone2,75,55.6,22.2,55.7,1390,363,44,73.0,2888
2026-04-16 14:38,Thursday,zone3,61,55.3,22.0,45.3,1107,335,50,102.3,3118
2026-04-16 14:43,Thursday,zone4,54,50.7,20.9,51.9,1066,280,18,62.7,1442
2026-04-16 14:49,Thursday,zone1,87,61.0,23.0,53.6,1503,448,49,84.8,3259
2026-04-16 14:54,Thursday,zone2,72,58.7,21.2,48.2,1404,373,42,74.2,2789
2026-04-16 15:00,Thursday,zone3,53,51.0,22.0,49.5,1109,319,46,111.7,2878
2026-04-16 15:05,Thursday,zone4,43,45.9,20.8,43.7,973,272,15,69.1,1251
2026-04-16 15:10,Thursday,zone1,84,64.7,23.8,51.5,1447,441,42,96.4,2893
2026-04-16 15:16,Thursday,zone2,66,51.4,21.2,48.8,1263,385,41,71.9,2733
2026-04-16 15:21,Thursday,zone3,59,50.9,21.7,50.1,1102,304,49,101.1,3031
2026-04-16 15:27,Thursday,zone4,42,42.1,21.5,47.1,1035,267,14,73.2,1193
2026-04-16 15:32,Thursday,zone1,72,53.9,22.2,49.9,1261,427,34,116.1,2443
2026-04-16 15:38,Thursday,zone2,50,49.0,21.5,50.0,1056,368,30,82.7,2118
2026-04-16 15:43,Thursday,zone3,49,42.2,20.8,47.2,1066,297,40,124.1,2544
2026-04-16 15:49,Thursday,zone4,37,42.7,21.4,45.5,906,260,13,79.8,1121
2026-04-16 15:54,Thursday,zone1,67,54.3,22.8,47.7,1381,388,33,124.6,2339
2026-04-16 16:00,Thursday,zone2,42,41.4,21.2,46.5,927,360,24,99.4,1786
2026-04-16 16:05,Thursday,zone3,36,41.9,20.2,44.5,965,303,31,136.0,2061
2026-04-16 16:10,Thursday,zone4,18,30.7,20.4,43.0,674,260,4,93.0,614
2026-04-16 16:16,Thursday,zone1,52,57.3,21.3,45.3,1064,390,27,134.8,1996
2026-04-16 16:21,Thursday,zone2,46,45.4,20.5,47.8,958,353,26,94.9,1891
2026-04-16 16:27,Thursday,zone3,23,45.1,21.0,40.2,659,302,20,153.5,1471
2026-04-16 16:32,Thursday,zone4,21,46.3,20.9,46.0,642,243,8,81.2,806
2026-04-16 16:38,Thursday,zone1,42,42.2,21.0,44.9,990,389,24,119.0,1815
2026-04-16 16:43,Thursday,zone2,39,45.8,22.1,43.2,1017,342,23,107.8,1709
2026-04-16 16:49,Thursday,zone3,24,41.8,21.3,43.4,740,284,17,174.2,1306
2026-04-16 16:54,Thursday,zone4,14,32.3,19.5,44.2,743,254,5,87.7,646
2026-04-16 17:00,Thursday,zone1,42,44.3,20.9,47.9,987,380,20,144.3,1606
2026-04-16 17:05,Thursday,zone2,24,47.1,20.3,46.2,706,339,14,127.6,1211
2026-04-16 17:10,Thursday,zone3,16,31.7,19.6,44.8,607,277,13,172.7,1075
2026-04-16 17:16,Thursday,zone4,9,38.4,20.5,44.1,621,224,1,101.5,401
2026-04-16 17:21,Thursday,zone1,28,48.9,21.2,43.7,647,370,17,148.0,1404
2026-04-16 17:27,Thursday,zone2,14,35.1,20.2,41.5,552,343,9,128.3,935
2026-04-16 17:32,Thursday,zone3,15,35.7,20.8,44.6,626,286,12,181.5,1031
2026-04-16 17:38,Thursday,zone4,9,32.9,19.1,41.4,620,237,5,92.6,614
2026-04-16 17:43,Thursday,zone1,20,37.1,20.5,44.1,696,377,7,162.2,887
2026-04-16 17:49,Thursday,zone2,11,35.1,20.4,40.4,501,331,2,149.1,564
2026-04-16 17:54,Thursday,zone3,8,34.5,20.3,40.8,577,270,8,183.0,794
2026-04-16 18:00,Thursday,zone4,3,36.0,20.0,40.1,464,233,5,95.2,592
2026-04-17 09:00,Friday,zone1,0,30.7,19.8,40.3,400,359,1,184.8,509
2026-04-17 09:05,Friday,zone2,5,36.6,18.9,39.2,487,336,0,152.9,451
2026-04-17 09:10,Friday,zone3,4,38.6,20.1,42.5,449,298,3,185.6,560
2026-04-17 09:16,Friday,zone4,7,30.3,20.1,43.4,585,235,1,99.1,406
2026-04-17 09:21,Friday,zone1,3,32.1,20.8,40.5,476,362,3,167.6,621
2026-04-17 09:27,Friday,zone2,10,33.2,20.6,40.3,651,309,9,128.1,889
2026-04-17 09:32,Friday,zone3,9,33.2,21.7,42.9,543,257,8,182.7,784
2026-04-17 09:38,Friday,zone4,2,35.8,20.3,40.0,513,235,0,94.1,341
2026-04-17 09:43,Friday,zone1,6,39.4,21.0,44.5,554,365,6,172.8,783
2026-04-17 09:49,Friday,zone2,8,33.6,20.4,42.8,602,316,3,151.8,590
2026-04-17 09:54,Friday,zone3,5,38.7,20.0,38.6,553,284,6,194.4,699
2026-04-17 10:00,Friday,zone4,17,31.4,20.9,43.2,598,240,2,102.9,491
2026-04-17 10:05,Friday,zone1,21,49.6,20.4,43.6,730,377,11,157.2,1090
2026-04-17 10:10,Friday,zone2,13,39.5,21.6,39.1,601,335,8,128.1,874
2026-04-17 10:16,Friday,zone3,16,38.0,20.8,42.9,635,282,12,178.0,1030
2026-04-17 10:21,Friday,zone4,14,37.0,21.1,40.4,612,239,5,87.7,631
2026-04-17 10:27,Friday,zone1,10,30.2,19.9,43.7,486,380,4,176.8,710
2026-04-17 10:32,Friday,zone2,18,30.9,20.5,41.9,824,334,11,132.5,1038
2026-04-17 10:38,Friday,zone3,13,33.7,20.3,37.1,647,284,10,176.8,923
2026-04-17 10:43,Friday,zone4,8,38.2,19.9,44.2,553,223,5,94.4,597
2026-04-17 10:49,Friday,zone1,31,49.5,19.9,46.9,769,379,14,154.7,1272
2026-04-17 10:54,Friday,zone2,22,49.9,20.3,45.8,689,332,14,123.5,1198
2026-04-17 11:00,Friday,zone3,15,32.9,21.1,46.0,541,302,15,178.1,1197
2026-04-17 11:05,Friday,zone4,14,34.4,21.1,39.3,601,249,3,99.7,541
2026-04-17 11:10,Friday,zone1,34,47.8,20.4,46.4,951,380,17,143.5,1432
2026-04-17 11:16,Friday,zone2,19,39.0,19.5,42.0,681,336,13,122.6,1143
2026-04-17 11:21,Friday,zone3,13,38.3,20.3,43.0,555,299,7,180.2,788
2026-04-17 11:27,Friday,zone4,21,43.2,20.8,39.1,659,254,7,85.9,767
2026-04-17 11:32,Friday,zone1,38,49.4,21.2,50.0,964,401,21,138.2,1665
2026-04-17 11:38,Friday,zone2,30,40.3,21.1,47.2,823,352,19,108.8,1492
2026-04-17 11:43,Friday,zone3,28,46.1,20.6,42.3,801,297,20,163.7,1481
2026-04-17 11:49,Friday,zone4,18,33.3,20.3,40.0,737,252,7,89.0,756
2026-04-17 11:54,Friday,zone1,40,40.2,21.0,47.9,993,396,21,135.9,1666
2026-04-17 12:00,Friday,zone2,29,46.7,20.8,43.0,808,337,14,122.7,1224
2026-04-17 12:05,Friday,zone3,21,47.0,20.5,41.4,714,322,13,168.2,1135
2026-04-17 12:10,Friday,zone4,27,45.1,19.9,43.4,797,259,10,78.3,940
2026-04-17 12:16,Friday,zone1,50,41.9,22.3,44.9,981,414,23,134.9,1814
2026-04-17 12:21,Friday,zone2,49,47.2,21.4,46.8,1023,364,30,92.7,2111
2026-04-17 12:27,Friday,zone3,29,46.1,20.6,45.0,833,331,21,154.6,1568
2026-04-17 12:32,Friday,zone4,26,40.9,20.6,42.4,799,265,6,80.3,743
2026-04-17 12:38,Friday,zone1,62,52.6,20.9,50.7,1276,416,32,118.8,2302
2026-04-17 12:43,Friday,zone2,40,47.3,20.6,47.3,862,371,22,104.5,1691
2026-04-17 12:49,Friday,zone3,33,40.2,20.6,38.7,886,325,27,148.5,1874
2026-04-17 12:54,Friday,zone4,39,44.5,21.9,49.5,911,267,13,75.7,1134
2026-04-17 13:00,Friday,zone1,61,58.4,22.1,45.5,1214,423,30,121.4,2206
2026-04-17 13:05,Friday,zone2,53,54.0,22.1,47.4,1109,375,29,91.3,2084
2026-04-17 13:10,Friday,zone3,43,43.9,21.5,46.7,977,338,34,139.1,2267
2026-04-17 13:16,Friday,zone4,37,44.3,21.5,43.7,909,285,10,79.7,996
2026-04-17 13:21,Friday,zone1,74,59.3,21.9,52.7,1332,443,37,114.2,2615
2026-04-17 13:27,Friday,zone2,56,54.7,22.4,47.5,1202,376,32,90.5,2244
2026-04-17 13:32,Friday,zone3,43,40.4,21.3,47.4,915,327,31,144.5,2106
2026-04-17 13:38,Friday,zone4,39,42.5,21.4,42.0,910,285,13,68.2,1152
2026-04-17 13:43,Friday,zone1,73,58.4,22.4,51.3,1460,426,38,99.3,2645
2026-04-17 13:49,Friday,zone2,58,54.2,21.6,50.0,1155,377,31,96.0,2201
2026-04-17 13:54,Friday,zone3,40,49.4,21.3,44.4,917,343,34,125.1,2263
2026-04-17 14:00,Friday,zone4,37,46.3,21.1,48.2,933,279,11,78.0,1040
2026-04-17 14:05,Friday,zone1,76,53.0,22.4,49.8,1221,425,39,100.6,2703
2026-04-17 14:10,Friday,zone2,60,58.6,21.8,48.3,1083,373,37,72.5,2503
2026-04-17 14:16,Friday,zone3,44,46.3,20.7,44.5,1011,342,35,138.8,2324
2026-04-17 14:21,Friday,zone4,34,41.8,21.5,44.1,778,281,13,81.5,1133
2026-04-17 14:27,Friday,zone1,83,61.7,22.0,55.3,1419,421,45,93.6,3020
2026-04-17 14:32,Friday,zone2,58,52.9,22.8,52.7,1139,378,38,71.1,2552
2026-04-17 14:38,Friday,zone3,46,46.8,20.4,46.0,954,333,36,126.5,2371
2026-04-17 14:43,Friday,zone4,35,46.0,21.4,48.0,820,282,10,78.3,987
2026-04-17 14:49,Friday,zone1,73,56.9,21.8,50.1,1341,435,37,107.0,2604
2026-04-17 14:54,Friday,zone2,60,56.9,21.8,50.8,1251,375,38,77.6,2555
2026-04-17 15:00,Friday,zone3,39,44.5,19.8,46.0,951,326,34,136.2,2243
2026-04-17 15:05,Friday,zone4,35,46.8,21.2,45.8,794,288,13,71.3,1143
2026-04-17 15:10,Friday,zone1,62,58.1,21.9,47.7,1241,418,33,109.8,2354
2026-04-17 15:16,Friday,zone2,48,42.9,21.8,47.7,1076,376,28,96.9,2020
2026-04-17 15:21,Friday,zone3,34,48.9,21.7,43.2,946,326,26,146.5,1828
2026-04-17 15:27,Friday,zone4,39,49.0,21.3,46.5,863,253,9,82.2,920
2026-04-17 15:32,Friday,zone1,59,53.9,22.4,47.6,1216,415,27,130.0,2042
2026-04-17 15:38,Friday,zone2,42,42.4,20.4,47.1,950,364,25,108.1,1840
2026-04-17 15:43,Friday,zone3,26,49.3,21.0,43.2,799,314,17,173.3,1342
2026-04-17 15:49,Friday,zone4,17,36.2,21.3,41.6,629,253,0,98.6,404
2026-04-17 15:54,Friday,zone1,42,40.2,21.8,44.8,961,406,18,146.7,1532
2026-04-17 16:00,Friday,zone2,37,50.0,21.7,46.6,863,348,19,118.0,1509
2026-04-17 16:05,Friday,zone3,32,46.9,20.7,43.4,782,301,26,151.3,1797
2026-04-17 16:10,Friday,zone4,32,42.2,20.1,44.8,831,246,9,85.3,892
2026-04-17 16:16,Friday,zone1,40,43.3,21.7,48.9,949,389,20,139.3,1609
